Original,Translated
"7.8 I am the sapidity in water, O Arjuna; I am the light in the moon and the sun; I am the syllable Om in all the Vedas, sound in ether and virility in men.","O Kauntyai, I am the salt of water, the moon and the sun, the light of light, the Pranava in all the Vedas, the word in the heavens, and the masculinity in men."
"7.9 I am the sweet fragrance in the earth and the brilliance in the fire, the life in all beings, and I am the austerity in ascetics.",I am the holy smell of the earth and the brightness of the fire; I am the life of the whole spirit and the temper of the saints.
"7.10 Know Me, O Arjuna, as the eternal seed of all beings; I am the intelligence of the intelligent; the splendour of the splendid objects am I.","O Parth, know me, the eternal seed of all demons; I am the wisdom of the wise, and the glory of the bright."
"7.11 Of the strong, I am the strength devoid of desire and attachment, and in (all) beings, I am the desire unopposed to Dharma, O Arjuna.","O Bharat Shestha, I am the desired and the powerless of the strong and the anti - religion, i.e. the pro - work, in all spirits."
"7.12 Whatever beings (and objects) that are pure, active and inert, know that they proceed from Me. They are in Me, yet I am not in them.","7.12. All the satvic, rajastic and tamsical sentiments are born of me, but I am not in them, they are in me."
7.13 Deluded by these Natures (states or things) composed of the three alities of Nature all this world does not know Me as distinct from them and immutable.,7.13. The whole world is fascinated by these feelings (disorders) arising from the triangles. I do not know the infinite nature beyond these (qualities).
"7.14 Verily, this divine illusion of Mine, made up of the (three) alities (of Nature) is difficult to cross over; those who take refuge in Me alone, cross over this illusion.","This divine triune my Maya is a great evil, but those who come to my refuge pass through this Maya."
7.15 The evil-doers and the deluded who are the lowest of men do not seek Me; they whose knowledge is destroyed by illusion follow the ways of demons.,"7.15. The evildoers, the foolish, the devout do not worship Me; the knowledge acquired by Maya, they hold the Asuri spirit."
"7.16 Four kinds of virtuous men worship Me, O Arjuna, and they are the distressed, the seekr of knowledge, the seekr of wealth and the wise, O lord of the Bharatas.","O Bharat Shastra Arjuna, four kinds of people worship me who are well - doers: artistic, curious, meaningful and wise."
"7.17 Of them the wise, ever steadfast and devoted to the One, excels (is the best); for I am exceedingly dear to the wise and he is dear to Me.","Even among them, the wise man is superior to me, who is constant and devout, because I love the wise man and he is dear to me."
"7.18 Noble indeed are all these; but I deem the wise man as My very Self; for, steadfast in mind he is established in Me alone as the supreme goal.","All these are excellent, but I think that the wise is my nature, because the stable wisdom and wisdom is well established in me in the best way."
"7.19 At the end of many births the wise man comes to Me, realising that all this is Vaasudeva (the innermost Self); such a great soul (Mahatma) is very hard to find.",At the end of many births (in a particular birth) I acquire the knowledge that 'this is all Vasudheva' and I acquire a wise devotee; such a Mahatma is extremely rare.
"7.20 Those whose wisdom has been rent away by this or that desire, go to other gods, following this or that rite, led by their own nature.","7.20. Such men, who have been given knowledge of the desire of the Bhogavas, by their nature, worship other gods in accordance with a specific rule."
7.21 Whatsoever form any devotee desires to worship with faith  that (same) faith of his I make firm and unflinching.,"7.21. Whosoever desires to worship the image of a god with reverence, I will establish his reverence for that god."
"7.22 Endowed with that faith, he engages in the worship of that (form) and from it he obtains his desire, these being verily ordained by Me (alone).",7.22. He (the devotee) worships that god with devotion and obtains from him the desired enjoyments which I have ordained.
"7.23 Verily the reward (fruit) that accrues to those men of small intelligence is finite. The worshippers of the gods go to them, but My devotees come to Me.",But the fruit of those little wise men is wasted. The worshippers of gods are the worshippers of gods and my worshippers are the worshippers of me.
"7.24 The foolish think of Me, the Unmanifest, as having manifestation, knowing not My higher, immutable and most excellent nature.","7.24 The foolish man, without knowing my supreme, unconscious essence, considers me unconscious."
"7.25 I am not manifest to all (as I am) veiled by the Yoga-Maya. This deluded world does not know Me, the unborn and imperishable.","7.25. I am not direct to everyone who is concerned with my yoga mayas. This fascinating man does not know me as a born-again, immortal man."
"7.26 I know, O Arjuna, the beings of the past, the present and the future, but no one knows Me.","O Arjuna, I know the ghosts of the past and present and future, but I know no man."
"7.27 By the delusion of the pairs of opposites arising from desire and aversion, O Bharata, all beings are subject to delusion at birth, O Parantapa.","O Paranthap Bharat, from the dublishness of desire and hatred, the spirit alone attained the consciousness during the time of the origin."
"7.28 But those men of virtuous deeds whose sins have come to an end, and who are freed from the delusion of the pairs of opposites, worship Me, steadfast in their vows.","But the righteous men whose sins have been destroyed, are men who worship me, free and firm from contention."
"7.29 Those who strive for liberation from old age and death, taking refuge in Me, realise in full ï1thatï1 Brahman, the whole knowledge of the Self and all action.","7.29 Those who surrender to me and strive to be delivered from death and death know that Brahma, the whole spirituality and the whole karma."
"7.30 Those who know Me with the Adhibhuta (pertaining to the elements), Adhidaiva (pertaining to the gods) and the Adhiyajna (pertaining to the sacrifice) know Me even at the time of death, steadfast in mind.","7.30. The men who know me, including the man who is above and above and the man who is above, the men who are above and beyond, will know me in the end."
