Original,Translated
"7.3 Among thousands of men, one perchance strives for perfection; even among those successful strivers, only one perchance knows Me in essence.","7.3. Among thousands of human beings, only one person strives for perfection and even among those striving seekers, only one person knows me from the essence."
"7.4 Earth, water, fire, air, ether, mind, intellect and egoism  thus is My Nature divided eightfold.","7.4. Earth, water, fire, air and sky and mind, intellect and ego - this is my nature divided into eight types."
"7.5 This is the inferior Prakriti, O mighty-armed (Arjuna); know thou as different from it My higher Prakriti (Nature), the very life-element, by which this world is upheld.","7.5. Oh great arms! This is placental nature. Apart from this, know my supernature in the form of a living being, by which this world is sustained."
7.6 Know that these two (Natures) are the womb of all beings. So I am the source and dissolution of the whole universe.,..7.6.. Know that all beings originate from both these natures. (Therefore) I am the place of origin and destruction of the entire world.
"7.7 There is nothing whatsoever higher than Me, O Arjuna. All this is strung on Me, as clusters of gems on a string.",..7.7.. Hey Dhananjay! There is no other thing that is superior (beyond) me. This entire world is strung in me like beads in a thread.
"7.8 I am the sapidity in water, O Arjuna; I am the light in the moon and the sun; I am the syllable Om in all the Vedas, sound in ether and virility in men.","..7.8.. Hey Konteya! I am the essence in water, I am light in the moon and the sun, I am the energy in all the Vedas, I am the sound in the sky and I am the manliness in men."
"7.9 I am the sweet fragrance in the earth and the brilliance in the fire, the life in all beings, and I am the austerity in ascetics.",7.9. I am pure fragrance in the earth and bright in fire; I am life in all beings and I am penance in ascetics.
"7.10 Know Me, O Arjuna, as the eternal seed of all beings; I am the intelligence of the intelligent; the splendour of the splendid objects am I.",7.10. Hey Parth! Know me as the eternal seed (cause) of all beings; I am the wisdom of the wise and the brightness of the brilliant.
"7.11 Of the strong, I am the strength devoid of desire and attachment, and in (all) beings, I am the desire unopposed to Dharma, O Arjuna.","..7.11.. O great Bharat! I am the power of the strong, devoid of desires and attachments, and among all the beings, I am the work that is not against the religion, i.e. is favorable."
"7.12 Whatever beings (and objects) that are pure, active and inert, know that they proceed from Me. They are in Me, yet I am not in them.","7.12. Whatever sattvik (pure), rajasik (active) and tamasik (inanimate) emotions, know them all to have originated from me; Yet I am not in them, they are in me."
7.13 Deluded by these Natures (states or things) composed of the three alities of Nature all this world does not know Me as distinct from them and immutable.,"..7.13.. The whole world (people) is fascinated by these emotions (disorders) arising from the three gunas. Beyond these (gunas), the indivisible form does not know me."
"7.14 Verily, this divine illusion of Mine, made up of the (three) alities (of Nature) is difficult to cross over; those who take refuge in Me alone, cross over this illusion.",7.14. This divine triune Maya of mine is a great enemy. But those who take refuge in me transcend this illusion.
7.15 The evil-doers and the deluded who are the lowest of men do not seek Me; they whose knowledge is destroyed by illusion follow the ways of demons.,"..7.15.. Evildoers, fools and unrighteous people do not worship me; Those whose knowledge has been taken away by Maya, continue to hold demonic feelings."
"7.16 Four kinds of virtuous men worship Me, O Arjuna, and they are the distressed, the seekr of knowledge, the seekr of wealth and the wise, O lord of the Bharatas.","..7.16.. O great Arjun of Bharat! Four types of people worship me: those who do good deeds (Sukritin:) the artful, the inquisitive, the well-meaning and the knowledgeable."
"7.17 Of them the wise, ever steadfast and devoted to the One, excels (is the best); for I am exceedingly dear to the wise and he is dear to Me.","..7.17.. Among them too, the wise man with daily and undivided devotion is superior to me, because I am very dear to the wise man and he is very dear to me."
"7.18 Noble indeed are all these; but I deem the wise man as My very Self; for, steadfast in mind he is established in Me alone as the supreme goal.","..7.18.. (Although) all these are excellent, but it is my opinion that the knowledgeable person is my form, because that stable intellect of the knowledgeable person is well established in me in the form of the most excellent movement."
"7.19 At the end of many births the wise man comes to Me, realising that all this is Vaasudeva (the innermost Self); such a great soul (Mahatma) is very hard to find.","..7.19.. At the end of many births (in a particular birth) after attaining the knowledge that 'all this is Vasudev', I become a knowledgeable devotee; Such a Mahatma is very rare."
"7.20 Those whose wisdom has been rent away by this or that desire, go to other gods, following this or that rite, led by their own nature.","..7.20.. Those people whose knowledge has been taken away by the desire of special enjoyment, such people, inspired by their nature, worship other gods following specific rules."
7.21 Whatsoever form any devotee desires to worship with faith  that (same) faith of his I make firm and unflinching.,"..7.21.. Whichever form (of God) the devotee wants to worship with devotion, I establish the faith of that (devotee) towards that God only."
"7.22 Endowed with that faith, he engages in the worship of that (form) and from it he obtains his desire, these being verily ordained by Me (alone).",..7.22.. He (the devotee) worships that deity with that faith and without any doubt gets the desired pleasures prescribed by me.
"7.23 Verily the reward (fruit) that accrues to those men of small intelligence is finite. The worshippers of the gods go to them, but My devotees come to Me.",..7.23.. But the fruit of those people with less intelligence is perishable. The worshipers of the gods are attained by the gods and my devotees are attained by me only.
