Original,Translated
"8.8 With the mind not moving towards any other thing, made steadfast by the method of habitual meditation, and constantly meditating, one goes to the Supreme Person, the Resplendent, O Arjuna.","8. 8, 8 - LRB - 'Heath' - RRB - The Yoga of Practice brings to the Supreme Divine Purusha the constant consciousness from the unknown consciousness."
"8.9 Whosoever meditates on the Omniscient, the Ancient, the Ruler (of the whole world), minuter than an atom, the supporter of all, of inconceivable form, effulgent like the sun and beyond the darkness of ignorance.","Who remembers the Purusha, the all - knowing, the ancient (Puran), the initiator of all, even the subtlest of all, the thread of all, the form of consciousness, the form of light like the sun, and the element beyond darkness."
"8.10 At the time of death, with unshaken mind, endowed with devotio, by the power of Yoga, fixing the whole life-breath in the middle of the two eyrows, he reaches that resplendent Supreme Person.","8.10. In the last time, he gets the supreme divine soul by placing the life in the midst of the womb with the Yoga force, devoting himself to the unshakable mind."
"8.11 That which is declared Imperishable by those who know the Vedas, that which the self-controlled (ascetics or Sannyasins) and passion-free enter, that desiring which celibacy is practised  that goal I will declare to thee in brief.","The scholars who know the Veda, who call themselves the 'letters', the lustless, diligent man who enters, who by his will follows the Brahmacharya - I will briefly tell you about that term."
"8.12 Having closed all the gates, confined the mind in the heart and fixed the life-breath in the head, engaged in the practice of concentration.","8.1.2. In Yoga, all the doors of the senses were restrained, the mind fixed in the heart, and the life set in the head."
"8.13 Uttering the one-syllabled Om  the Brahman  and remembering Me, he who departs, leaving the body, attains to the Supreme Goal.",The man who pronounces this one letter Brahma and renounces the body in remembrance of me receives the supreme speed.
"8.14 I am easily attainable by that ever-steadfast Yogi who constantly and daily remembers Me (for a long time), not thinking of anything else (with a single mind or one-pointed mind), O Partha (Arjuna).","I am readily available to the eternal yogi who remembers me, O Path!"
"8.15 Having attained Me these great souls do not again take birth (here) which is the place of pain 
and is non-eternal: they have reached the highest perfection (liberation).",8.15. The Mahatma who receives the supreme perfection does not receive the rhythmic rebirth of unreal sorrow by receiving me.
"8.16 (All) the worlds including the world of Brahma are subject to return again, O Arjuna; but he who reaches Me, O son of Kunti, has no rirth.","8. 16. “O Arjuna, all people up to the Brahman world are reborn, but, oh my God, I will not be reborn when I am received. ”"
"8.17 Those people who know the day of Brahma which is of a duration of a thousand Yugas (ages) and the night which is also of a thousand Yugas duration, they know day and night.","Those who know the period of a day of Brahman, which is a thousand years, and a night of a thousand years, are men who know the day and the night."
8.18 From the Unmanifested all the manifested (worlds) proceed at the coming of the 'day'; at the coming of the 'night' they dissolve verily into ï1thatï1 alone which is called the Unmanifested.,"8.18. On the rise of the day (of Brahman), the manifest emerges from the invisible; and on the rise of the night (of Brahman) it is merged into the same invisible."
"8.19 This same multitude of beings, being born again and again, is dissolved, helplessly, O Arjuna (into the Unmanifested) at the coming of the night and comes forth at the coming of the day.",8.19. He is the ghost who reappears and reappears as a leon. Awash was (the ghost story) reveals the leon at the dawn of the night and the dawn of the day.
"8.20 But verily there exists, higher than this Unmanifested, another unmanifested Eternal, which is not destroyed when all beings are destroyed.","But beyond the unexpressed, the other eternal unexpressed emotion does not perish even when all beings perish."
"8.21 What is called the Unmanifested and the Imperishable, That they say is the highest goal. They who reach It do not return (to this Samsara). That is My highest abode (place or state).","What is called the unexpressed letter is the supreme momentum, which, when it is received, does not return, it is my supreme home."
"8.22 That highest Purusha, O Arjuna, is attainable by unswerving devotion to Him alone within Whom all beings dwell and by Whom all this is pervaded.","8.22. O Path! The Supreme Being, within whom are all the devils and from whom this wholeness is encompassed, can be obtained only by exclusive devotion."
"8.23 Now I will tell thee, O chief of Bharatas, the times departing at which the Yogis will return or not return.","I will tell you, O Bharatshreshtha, the time when the yogis who have abandoned their bodies receive rebirth and (or) rebirth."
"8.24 Fire, light daytime, the bright fortnight, the six months of the northern path of the sun (the northern solstice)  departing then (by these) men who know Brahman go to Brahman.","The Brahman saints who, after their death, go through the six - month path of fire, light, day, moon and sunset, get to Brahman."
"8.25 Attaining to the lunar light by smoke, night time, the dark fortnight also, the six months of the southern path of the sun (the southern solstice), the Yogi returns.","8.25. The yogi returns to the moon by receiving the light of the moon through the six - month path of the comet, night, the moon side and the southern moon."
8.26 The bright and the dark paths of the world are verily thought to be eternal; by the one (the bright path) a man goes not to return and by the other (the dark path) he returns.,These two kinds of Shukla and Krishna paths of the world are considered to be eternal. One of them (Shukla) brings about (the lasting) rebirth and the other (Krishna) brings about a rebirth.
"8.27 Knowing these paths, O Arjuna, no Yogi is deluded; therefore at all times be steadfast in Yoga.","No Yogi who knows these two paths is enchanted. Therefore, Arjuna, become Yogic in time."
