Original,Translated
"6.43 Thee he comes in touch with the knowledge acired in his former body and strives more than before for perfection, O Arjuna.","O Corinthians, that man, fulfilling with the knowledge acquired there in the former body, tries even more for yoga."
6.44 By that very former practice he is borne on in spite of himself. Even he who merely wishes to know Yoga goes beyond the Brahmic word.,"6.44. because of the same pre-exercise, it is attracted to the disappointed yoga; the only curiosity of yoga is the discourse of the wordbrahma."
"6.45 But the Yogi who strives with assiduity, purified of sins and perfected gradually through many births, reaches the highest goal.","6:45. but whoever tries with effort, the yogi, purified from all sins and proven from many births, then achieves the ultimate speed."
"6.46 The Yogi is thought to be superior to the ascetics and even superior to men of knowledge (obtained through the study of scriptures); he is also superior to men of action; therefore be thou a Yogi, O Arjuna.","6:46 For the yogi is better than the taps, and it is considered better than the wise, and the yogi is better than those who do the works, so ye, Arjuna, be the yogi."
"6.47 And among all the Yogis he who, full of faith and with his inner self merged in Me, worships Me is deemed by Me to be the most devout.","6:47 In all the youths, whatever the honourable yogi is in me from the inner spirit (i.e. from the spirit of unity), he is the best (the best) to me."
"7.1 The Blessed Lord said  O Arjuna, hear how you shall without doubt know Me fully, with the mind intent on Me, practising Yoga and taking refuge in Me.","7:1 O Parta, with unstained minds in me, and practicing yoga, as you will know me in general, without any doubt, he will hear."
"7.2 I shall declare to thee in full this knowledge combined with realisation, after knowing which nothing more here remains to be known.","7:2 And I will specially tell you this knowledge, including knowledge, which, knowing it, no longer remains here (in the world) any knowledgeable."
"7.3 Among thousands of men, one perchance strives for perfection; even among those successful strivers, only one perchance knows Me in essence.","7.3 In thousands of men no man tries to prove perfection, and even in those trivial seekers no man knows me wisely."
"7.4 Earth, water, fire, air, ether, mind, intellect and egoism  thus is My Nature divided eightfold.","Earth, water, fire, air and heaven and mind, wisdom and ego – this is my nature divided in eight kinds."
"7.5 This is the inferior Prakriti, O mighty-armed (Arjuna); know thou as different from it My higher Prakriti (Nature), the very life-element, by which this world is upheld.","7:5 O great, this is unnatural; know my living supernatural that differs from it, by which it is possessed."
7.6 Know that these two (Natures) are the womb of all beings. So I am the source and dissolution of the whole universe.,7:6 Know that the full ghosts are derived from these two natures. (so) I am the source and place of the whole world.
"7.7 There is nothing whatsoever higher than Me, O Arjuna. All this is strung on Me, as clusters of gems on a string.",7 There is no better thing than me; there is no better thing than me; there is no better thing than me; there is no better thing than me; there is no better thing than me; there is no better thing than me; there is no better thing than me.
"7.8 I am the sapidity in water, O Arjuna; I am the light in the moon and the sun; I am the syllable Om in all the Vedas, sound in ether and virility in men.","7:8 I am water in water, I am light in the moon and the sun, I am worship in all the waters, and I am word in heaven, and mankind in men."
"7.9 I am the sweet fragrance in the earth and the brilliance in the fire, the life in all beings, and I am the austerity in ascetics.","7:9 I am the holy fool on earth, and I am bright in the fire; I am life in all the spirits, and I am thappiness in the thappiness."
"7.10 Know Me, O Arjuna, as the eternal seed of all beings; I am the intelligence of the intelligent; the splendour of the splendid objects am I.","7:10 O paths, know me the seed of all the spirits; I am the bright of the wise and the bright of the wise."
"7.11 Of the strong, I am the strength devoid of desire and attachment, and in (all) beings, I am the desire unopposed to Dharma, O Arjuna.","I am the desire of the mighty and the power of the powerless, and in all spirits I am an unbelievers, i.e. a favorable work."
"7.12 Whatever beings (and objects) that are pure, active and inert, know that they proceed from Me. They are in Me, yet I am not in them.","7:12 Those who are seventh, righteous, and thamesic, you know all of them who have been born from me; but I am not in them, they are in me."
7.13 Deluded by these Natures (states or things) composed of the three alities of Nature all this world does not know Me as distinct from them and immutable.,7:13 I do not know the unfair shape of the whole world (the people) that was overwhelmed by these feelings (the triangles) arising from these (the triangles).
"7.14 Verily, this divine illusion of Mine, made up of the (three) alities (of Nature) is difficult to cross over; those who take refuge in Me alone, cross over this illusion.",7:14 This divine triangle is my Maya a great disaster; but those who come in my shelter cross this Maya.
7.15 The evil-doers and the deluded who are the lowest of men do not seek Me; they whose knowledge is destroyed by illusion follow the ways of demons.,"7:15 The men who do evil, the mouthful, the wicked, do not eat me; by Maya whose knowledge has been all taken, they keep holding the sense of assure."
"7.16 Four kinds of virtuous men worship Me, O Arjuna, and they are the distressed, the seekr of knowledge, the seekr of wealth and the wise, O lord of the Bharatas.","7:16 O great Arjuna, those who do the best (success): art, curiosity, economists and wise are four kinds of people who eat me."
"7.17 Of them the wise, ever steadfast and devoted to the One, excels (is the best); for I am exceedingly dear to the wise and he is dear to Me.","7:17 And among them there is the wise one who is superior to me, the one who is solely devout, for I love the wise one, and he loves me."
